dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,10,claude-v1,gpt-3.5-turbo,1.0,157,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,157
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,11,claude-v1,gpt-3.5-turbo,1.0,1234,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,1234
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,12,claude-v1,gpt-3.5-turbo,1.0,1235,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,1235
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,13,claude-v1,gpt-3.5-turbo,1.0,1109,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,1109
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,14,claude-v1,gpt-3.5-turbo,1.0,1110,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,1110
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,15,gpt-3.5-turbo,claude-v1,0.0,1117,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,1117
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,16,claude-v1,gpt-3.5-turbo,1.0,2620,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,5975
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,17,claude-v1,gpt-3.5-turbo,1.0,2621,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,5976
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,18,gpt-3.5-turbo,claude-v1,0.0,2641,reverse,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,5996
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,19,claude-v1,gpt-3.5-turbo,1.0,2641,forward,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,2641
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,20,gpt-3.5-turbo,claude-v1,0.0,2621,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,2621
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,21,gpt-3.5-turbo,claude-v1,0.0,506,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,506
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,22,claude-v1,gpt-3.5-turbo,1.0,1072,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4427
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,23,claude-v1,gpt-3.5-turbo,1.0,1073,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4428
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,24,claude-v1,gpt-3.5-turbo,1.0,1117,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4472
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,25,claude-v1,gpt-3.5-turbo,1.0,1118,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4473
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,26,gpt-3.5-turbo,claude-v1,0.0,36,reverse,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,3391
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,27,claude-v1,gpt-3.5-turbo,1.0,47,reverse,1.0,-0.0016957122627320382,0.0016957122627320382,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,3402
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,28,gpt-3.5-turbo,claude-v1,0.0,313,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,313
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,29,gpt-3.5-turbo,claude-v1,0.0,400,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,400
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,30,gpt-3.5-turbo,claude-v1,0.0,402,forward,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,402
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,31,gpt-3.5-turbo,claude-v1,0.0,1235,reverse,0.0,-0.0016957122627320382,0.0016957122627320382,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,4590
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,32,gpt-3.5-turbo,claude-v1,1.0,403,forward,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,403
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,33,gpt-3.5-turbo,claude-v1,1.0,2620,forward,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,2620
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,34,gpt-3.5-turbo,claude-v1,1.0,157,reverse,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,3512
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,35,gpt-3.5-turbo,claude-v1,1.0,1234,reverse,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,4589
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,36,gpt-3.5-turbo,claude-v1,1.0,1109,reverse,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,4464
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,37,gpt-3.5-turbo,claude-v1,1.0,1110,reverse,1.0,0.0017703101770844669,0.0017703101770844669,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,4465
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,0,claude-v1,gpt-3.5-turbo,1.0,1109,forward,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,1109
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,1,claude-v1,gpt-3.5-turbo,1.0,503,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,3858
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,2,claude-v1,gpt-3.5-turbo,1.0,502,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,3857
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,3,gpt-3.5-turbo,claude-v1,0.0,1073,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,1073
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,4,gpt-3.5-turbo,claude-v1,0.0,1072,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,1072
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,5,claude-v1,gpt-3.5-turbo,1.0,459,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,3814
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,6,claude-v1,gpt-3.5-turbo,1.0,458,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,3813
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,7,gpt-3.5-turbo,claude-v1,0.0,1118,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,1118
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,8,claude-v1,gpt-3.5-turbo,1.0,1073,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4428
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,9,claude-v1,gpt-3.5-turbo,1.0,1072,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4427
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,10,gpt-3.5-turbo,claude-v1,0.0,503,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,503
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,11,gpt-3.5-turbo,claude-v1,0.0,502,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,502
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,12,gpt-3.5-turbo,claude-v1,0.0,459,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,459
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,13,gpt-3.5-turbo,claude-v1,0.0,458,forward,0.0,-0.0034629611962835602,0.0034629611962835602,0.48923868560464684,-0.48923868560464684,0.0008653547367564418,0.04305190595499697,458
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,14,claude-v1,gpt-3.5-turbo,1.0,1118,reverse,1.0,-0.0034629611962835602,0.0034629611962835602,0.5107613143953531,0.4892386856046469,0.0008653547367564419,0.04305190595499697,4473
mt_bench_human,MT-Bench Human Judgments,2,nonci,flip,flip,,claude-v1,gpt-3.5-turbo,15,gpt-3.5-turbo,claude-v1,1.0,1109,reverse,1.0,0.003463090191973603,0.003463090191973603,0.48923868560464684,0.5107613143953531,0.0008653547367564418,0.04305190595499697,4464
