dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,46,claude-v1,gpt-3.5-turbo,1.0,3077,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3077
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,47,claude-v1,gpt-3.5-turbo,1.0,3078,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3078
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,48,claude-v1,gpt-3.5-turbo,1.0,3045,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3045
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,49,claude-v1,gpt-3.5-turbo,1.0,3046,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3046
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,50,claude-v1,gpt-3.5-turbo,1.0,456,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3811
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,51,claude-v1,gpt-3.5-turbo,1.0,3088,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,6443
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,52,claude-v1,gpt-3.5-turbo,1.0,3090,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,6445
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,53,claude-v1,gpt-3.5-turbo,1.0,345,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,345
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,54,claude-v1,gpt-3.5-turbo,1.0,3320,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,6675
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,55,claude-v1,gpt-3.5-turbo,1.0,3319,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,6674
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,56,claude-v1,gpt-3.5-turbo,1.0,88,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,88
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,57,claude-v1,gpt-3.5-turbo,1.0,89,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,89
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,58,claude-v1,gpt-3.5-turbo,1.0,1938,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5293
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,59,claude-v1,gpt-3.5-turbo,1.0,1939,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5294
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,60,claude-v1,gpt-3.5-turbo,1.0,502,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3857
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,61,claude-v1,gpt-3.5-turbo,1.0,503,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3858
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,62,claude-v1,gpt-3.5-turbo,1.0,541,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3896
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,63,claude-v1,gpt-3.5-turbo,1.0,3087,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,6442
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,64,claude-v1,gpt-3.5-turbo,1.0,457,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3812
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,65,claude-v1,gpt-3.5-turbo,1.0,458,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3813
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,66,claude-v1,gpt-3.5-turbo,1.0,459,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3814
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,67,claude-v1,gpt-3.5-turbo,1.0,505,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3860
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,68,claude-v1,gpt-3.5-turbo,1.0,312,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3667
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,69,claude-v1,gpt-3.5-turbo,1.0,278,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3633
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,70,claude-v1,gpt-3.5-turbo,1.0,279,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3634
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,71,claude-v1,gpt-3.5-turbo,1.0,238,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3593
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,72,claude-v1,gpt-3.5-turbo,1.0,239,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3594
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,73,claude-v1,gpt-3.5-turbo,1.0,158,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,158
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,74,claude-v1,gpt-3.5-turbo,1.0,36,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,36
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,75,claude-v1,gpt-3.5-turbo,1.0,3219,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3219
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,76,claude-v1,gpt-3.5-turbo,1.0,1835,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5190
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,77,claude-v1,gpt-3.5-turbo,1.0,1973,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5328
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,78,claude-v1,gpt-3.5-turbo,1.0,1974,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5329
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,79,claude-v1,gpt-3.5-turbo,1.0,2301,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5656
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,80,claude-v1,gpt-3.5-turbo,1.0,2302,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5657
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,81,claude-v1,gpt-3.5-turbo,1.0,2303,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5658
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,82,claude-v1,gpt-3.5-turbo,1.0,2304,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,5659
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,83,claude-v1,gpt-3.5-turbo,1.0,3177,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3177
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,84,claude-v1,gpt-3.5-turbo,1.0,3178,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3178
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,85,claude-v1,gpt-3.5-turbo,1.0,3179,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3179
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,86,claude-v1,gpt-3.5-turbo,1.0,3180,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3180
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,87,claude-v1,gpt-3.5-turbo,1.0,400,reverse,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3755
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,88,claude-v1,gpt-3.5-turbo,1.0,3175,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3175
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,89,claude-v1,gpt-3.5-turbo,1.0,3176,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,3176
mt_bench_human,MT-Bench Human Judgments,2,ci_aware,drop,drop,,claude-v1,gpt-3.5-turbo,90,claude-v1,gpt-3.5-turbo,1.0,846,forward,1.0,-0.0017399355775715895,0.0017399355775715895,0.5107613143953531,0.4892386856046469,0.0008653547367564419,-0.13828274318107514,846
